,TIMESTAMP_x,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep) ,TimeStr,HOD,AVG_DEMAND_KW_CALCULATED_12,NSN_LF59_BLDG-CDW-LOOP_CDW-FLOW,NSN_LF59_BLDG-CDW-LOOP_CDW-T-R,NSN_LF59_BLDG-CDW-LOOP_CDW-T-S,NSN_LF59_COOLING-TOWER_FAN-HI,NSN_LF59_COOLING-TOWER_FAN-LO,NSN_LF59_COOLING-TOWER_FAN-STAT,NSN_LF59_CWP-1-VFD_VFD-SIG,NSN_LF59_CWP-1_PMP,NSN_LF59_CWP-1_PMP-STAT,NSN_LF59_BOILER-1_HW-T-E,NSN_LF59_BOILER-1_HW-T-L,NSN_LF59_PWSHP-2_CLG-COIL-T,NSN_LF59_PWSHP-2_OA-FLOW,NSN_LF59_PWSHP-2_SA-T,NSN_LF59_PWSHP-2_SA-T-STPT,NSN_LF59_WSHP-01_DA-T,NSN_LF59_WSHP-01_LW-T,NSN_LF59_WSHP-01_ZN-STPT-CL-EFF,NSN_LF59_WSHP-01_ZN-STPT-HT-EFF,NSN_LF59_WSHP-01_ZN-T,NSN_LF59_WSHP-12_DA-T,NSN_LF59_WSHP-12_LW-T,NSN_LF59_WSHP-12_ZN-STPT-CL-EFF,NSN_LF59_WSHP-12_ZN-STPT-HT-EFF,NSN_LF59_WSHP-12_ZN-T,NSN_LF59_BuildingKWhdSum,NSN_LF59_BuildingKWHdSumAnnualized
4816,1900-02-20 04:15:00,0.8,-0.306942014,80.75,02-20 04:15,4.25,64.11203544,72.48776245117188,83.51777648925781,81.9022216796875,0.0,0.0,0.0,0.0,1.0,1.0,71.8846664428711,72.2893295288086,76.77481842041016,128.71240234375,75.35408020019531,70.0,113.49925994873048,76.32890319824219,81.0,73.0,70.87110900878906,75.0,83.195556640625,71.0,65.0,74.5999984741211,3822598.5,727831.0625
4817,1900-02-20 04:30:00,1.0,-0.084291054,81.5,02-20 04:30,4.5,63.9645744,64.47898101806639,85.82335662841797,82.50658416748047,0.0,0.0,0.0,0.0,1.0,1.0,71.82466888427734,72.1693344116211,76.64148712158203,151.89578247070312,75.29370880126953,70.0,113.96591186523438,76.89883422851562,81.0,73.0,71.07110595703125,75.01740264892578,82.99556732177734,71.0,65.0,74.5999984741211,3822612.0,727870.375
4818,1900-02-20 04:45:00,1.2,0.14580534,82.25,02-20 04:45,4.75,63.08055386,72.21089935302734,85.90657043457031,83.70658874511719,0.0,0.0,0.0,0.0,1.0,1.0,71.7646713256836,72.0493392944336,76.5081558227539,151.5594024658203,75.2603759765625,70.0,114.43256378173828,77.59883880615234,81.0,73.0,71.27110290527344,75.05073547363281,83.36993408203125,71.0,65.0,74.5999984741211,3822632.0,727889.3125
4819,1900-02-20 05:00:00,1.4,0.38171660799999996,83.0,02-20 05:00,5.0,62.34773018,66.25941467285156,86.16124725341797,84.3189468383789,0.0,0.0,0.0,0.0,1.0,1.0,71.70466613769531,71.94467163085938,76.38741302490234,125.29485321044922,75.22703552246094,70.0,114.61406707763672,78.7265853881836,81.0,73.0,71.38555145263672,75.08406829833984,84.26995086669922,71.0,65.0,74.5999984741211,3822654.25,727917.375
4820,1900-02-20 05:15:00,1.6,0.60321521,83.5,02-20 05:15,5.25,61.44447884,74.22335052490234,84.93879699707031,83.70441436767578,0.0,1.0,1.0,0.0,1.0,1.0,71.64466857910156,71.8846664428711,76.32074737548828,130.64143371582028,75.19999694824219,70.0,114.74739837646484,78.38670349121094,81.0,73.0,71.48554992675781,75.0999984741211,84.90886688232422,71.0,65.0,74.5999984741211,3822673.5,727948.625
4821,1900-02-20 05:30:00,1.8,0.82521611,84.0,02-20 05:30,5.5,60.14889161,73.69339752197266,87.25990295410156,84.50440979003906,0.0,1.0,1.0,0.0,1.0,1.0,71.58467102050781,71.82466888427734,76.25407409667969,130.36643981933594,75.19999694824219,70.0,114.8807373046875,77.78669738769531,81.0,73.0,71.5855484008789,75.0999984741211,84.6822738647461,71.0,65.0,74.5999984741211,3822697.5,727975.625
4822,1900-02-20 05:45:00,2.0,1.047721921,84.5,02-20 05:45,5.75,60.11157024,74.9973373413086,87.01587677001953,83.87358093261719,0.0,1.0,1.0,0.0,1.0,1.0,71.52466583251953,71.74933624267578,76.19999694824219,120.69315338134766,75.19999694824219,70.0,115.07109832763672,79.2398910522461,81.0,73.0,71.685546875,75.0999984741211,84.87437438964844,71.0,65.0,74.58259582519531,3822711.75,728009.375
4823,1900-02-20 06:00:00,2.2,1.27073256,85.0,02-20 06:00,6.0,57.80794725,80.63348388671875,81.837890625,79.91674041748047,0.0,0.0,0.0,0.0,1.0,1.0,71.46466827392578,71.62934112548828,76.19999694824219,127.19322204589844,75.18740844726562,70.0,115.27110290527344,69.31956481933594,81.0,73.0,71.78555297851562,75.04778289794922,85.66108703613281,71.0,65.0,74.54926300048828,3822744.0,728029.375
4824,1900-02-20 06:15:00,2.4,1.4941202409999998,85.5,02-20 06:15,6.25,57.65221118,77.5057373046875,80.7621078491211,79.25991821289062,0.0,0.0,0.0,0.0,1.0,1.0,71.41999816894531,71.50933837890625,76.19999694824219,132.40480041503906,75.12074279785156,70.0,114.78669738769531,73.33185577392578,81.0,73.0,71.88555145263672,74.94778442382812,83.811279296875,71.0,65.0,74.51593017578125,3822760.5,728074.625
4825,1900-02-20 06:30:00,2.6,1.718025456,86.0,02-20 06:30,6.5,56.9314991,77.35277557373047,83.07706451416016,81.05992126464844,0.0,0.0,0.0,0.0,1.0,1.0,71.41999816894531,71.41999816894531,76.18111419677734,152.0797119140625,75.0540771484375,70.0,114.61444854736328,73.95780181884766,81.0,73.0,71.92852020263672,74.84778594970703,81.11672973632812,71.0,65.0,74.5,3822784.75,728097.8125
4826,1900-02-20 06:45:00,2.8,1.9424492690000001,86.5,02-20 06:45,6.75,55.791425399999994,90.2234878540039,85.72708892822266,83.03878021240234,0.0,0.0,0.0,0.0,1.0,1.0,71.41999816894531,71.41999816894531,76.08111572265625,153.65318298339844,75.0,70.0,114.94220733642578,75.86766815185547,81.0,73.0,71.96185302734375,74.8174057006836,81.80989837646484,71.0,65.0,74.5,3822809.0,728131.8125
4827,1900-02-20 07:00:00,3.0,2.1673916980000003,87.0,02-20 07:00,7.0,56.10875666,104.14044189453124,87.39337921142578,84.77224731445312,0.0,0.0,0.0,0.0,1.0,1.0,71.40467071533203,71.41999816894531,75.98111724853516,168.4859619140625,75.0,70.0,115.34220886230469,78.16767120361328,81.0,73.0,71.99518585205078,74.85073852539062,84.0399398803711,71.0,65.0,74.5,3822826.25,728165.875
4828,1900-02-20 07:15:00,3.25,2.310073403,85.5,02-20 07:15,7.25,55.75310562,89.8653793334961,85.83565521240234,83.83786010742188,0.0,1.0,1.0,0.0,1.0,1.0,71.34466552734375,71.40467071533203,75.86222839355469,180.04620361328125,76.13309478759766,70.0,115.7422103881836,78.4144515991211,81.0,73.0,72.11406707763672,74.88407135009766,83.43787384033203,71.0,65.0,74.48259735107422,3822860.0,728190.0625
4829,1900-02-20 07:30:00,3.5,2.450312441,84.0,02-20 07:30,7.5,57.57455136,79.49333953857422,84.18107604980469,81.9444808959961,0.0,1.0,1.0,0.0,1.0,1.0,71.28466796875,71.34466552734375,77.26746368408203,162.52914428710938,82.13311004638672,70.0,115.88555145263672,77.8011245727539,81.0,73.0,72.24740600585938,74.95221710205078,83.24882507324219,71.0,65.0,74.44926452636719,3822876.75,728237.5
4830,1900-02-20 07:45:00,3.75,2.5880654709999997,82.5,02-20 07:45,7.75,61.01277834,102.3277587890625,86.53312683105469,83.03975677490234,0.0,0.0,0.0,0.0,1.0,1.0,71.25533294677734,71.28466796875,84.26439666748047,179.0387725830078,86.42399597167969,70.0,115.9855499267578,76.6733627319336,81.0,73.0,72.3807373046875,75.05221557617188,83.7255859375,71.0,65.0,74.41593170166016,3822902.25,728261.0
4831,1900-02-20 08:00:00,4.0,2.7232999089999996,81.0,02-20 08:00,8.0,61.89779241,100.8346710205078,91.22997283935548,88.64274597167969,0.0,1.0,1.0,0.0,1.0,1.0,71.3153305053711,71.27066040039062,85.36222839355469,225.0312805175781,83.37399291992188,70.0,116.0855484008789,80.34990692138672,81.0,73.0,72.27166748046875,75.15221405029297,85.6543197631836,71.0,65.0,74.45221710205078,3822938.5,728296.8125
4832,1900-02-20 08:15:00,4.25,2.664407225,76.75,02-20 08:15,8.25,97.96158483,99.36065673828124,92.25773620605469,89.5927505493164,1.0,0.0,1.0,0.0,1.0,1.0,71.37532806396484,71.39066314697266,85.40774536132812,206.8871917724609,80.93777465820312,70.0,116.35665893554688,82.96773529052734,81.0,73.0,72.12166595458984,75.35665893554688,88.78773498535156,71.0,65.0,74.43037414550781,3822962.0,728347.6875
4833,1900-02-20 08:30:00,4.5,2.596432638,72.5,02-20 08:30,8.5,91.06044909,111.615478515625,94.1688003540039,91.21990203857422,1.0,0.0,1.0,0.0,1.0,1.0,71.4506607055664,71.51065826416016,86.33777618408203,185.5458984375,81.6855239868164,70.0,116.65666198730469,83.81332397460938,81.0,73.0,72.0999984741211,75.44778442382812,90.06997680664062,71.0,65.0,74.29704284667969,3823008.0,728380.6875
4834,1900-02-20 08:45:00,4.75,2.51909348,68.25,02-20 08:45,8.75,82.54392324,107.18385314941406,97.03219604492188,94.3088607788086,1.0,0.0,1.0,0.0,1.0,1.0,71.57066345214844,71.6153335571289,86.25445556640625,200.56382751464844,83.61447143554688,70.0,117.12776947021484,86.46662139892578,81.0,73.0,72.52777099609375,75.5566635131836,92.32770538330078,71.0,65.0,74.16370391845703,3823029.5,728445.25
4835,1900-02-20 09:00:00,5.0,2.432099011,64.0,02-20 09:00,9.0,81.44451777,90.06551361083984,97.80833435058594,95.2188949584961,1.0,0.0,1.0,0.0,1.0,1.0,71.69066619873047,71.67533111572266,85.27555084228516,215.7145538330078,81.34554290771484,70.0,117.62776947021484,88.86775207519531,81.0,73.0,72.51444244384766,75.8566665649414,94.88774871826172,71.0,65.0,74.16962432861328,3823059.25,728475.4375
4836,1900-02-20 09:15:00,5.25,2.410627882,60.75,02-20 09:15,9.25,81.92115859999998,96.3944320678711,97.05833435058594,94.65555572509766,1.0,0.0,1.0,0.0,1.0,1.0,71.77999877929688,71.7353286743164,85.67555236816406,236.4538116455078,81.98445129394531,70.0,117.81407165527344,89.11444091796875,81.0,73.0,72.67111206054688,76.15666198730469,95.49111938476562,71.0,65.0,74.30296325683594,3823093.5,728517.1875
4837,1900-02-20 09:30:00,5.5,2.381825906,57.5,02-20 09:30,9.5,79.31894642,106.74331665039062,96.8066635131836,95.5022201538086,1.0,0.0,1.0,0.0,1.0,1.0,72.10199737548828,71.82599639892578,85.88666534423828,176.94190979003906,80.7855453491211,70.0,117.94740295410156,89.3566665649414,81.0,73.0,72.87110900878906,76.58721923828125,95.37833404541016,71.0,65.0,74.43629455566406,3823125.25,728565.25
4838,1900-02-20 09:45:00,5.75,2.345487329,54.25,02-20 09:45,9.75,81.78969659999998,128.17555236816406,98.5688934326172,96.43889617919922,1.0,0.0,1.0,0.0,1.0,1.0,73.10899353027344,72.00599670410156,85.19222259521484,208.7660217285156,82.336669921875,70.0,118.08074188232422,88.97222900390625,81.0,73.0,73.07110595703125,77.13722229003906,95.52833557128906,71.0,65.0,74.76111602783203,3823159.0,728609.8125
4839,1900-02-20 10:00:00,6.0,2.301405321,51.0,02-20 10:00,10.0,81.31797748,93.05729675292969,102.83780670166016,98.37667083740234,1.0,0.0,1.0,0.0,1.0,1.0,73.37899780273438,72.18599700927734,83.73332977294922,176.14154052734375,78.0677719116211,70.0,118.27111053466795,90.69666290283205,81.0,73.0,73.27111053466797,77.60889434814453,96.69668579101562,71.0,65.0,75.10444641113281,3823180.25,728657.25
4840,1900-02-20 10:15:00,6.25,2.22904276,47.5,02-20 10:15,10.25,85.59842185,0.30000001192092896,106.28996276855469,98.08887481689452,1.0,0.0,1.0,0.0,1.0,1.0,73.53399658203125,72.31999969482422,81.12999725341797,181.04624938964844,77.3677749633789,70.0,88.3555679321289,97.0744400024414,81.0,73.0,73.47110748291016,78.00889587402344,98.2744598388672,71.0,65.0,75.304443359375,3823220.5,728687.0625
4841,1900-02-20 10:30:00,6.5,2.147689251,44.0,02-20 10:30,10.5,86.76942772,38.8134765625,101.62555694580078,97.21334838867188,1.0,0.0,1.0,0.0,1.0,1.0,73.51499938964844,72.31999969482422,80.22999572753906,152.255615234375,76.76222229003906,70.0,109.73672485351562,91.76887512207031,81.0,73.0,73.67111206054688,78.40888977050781,98.2255401611328,71.0,65.0,75.50444793701172,3823239.75,728743.5625
4842,1900-02-20 10:45:00,6.75,2.057064627,40.5,02-20 10:45,10.75,89.43447991,118.36420440673828,102.13446044921876,98.38664245605469,1.0,0.0,1.0,0.0,1.0,1.0,73.96500396728516,72.41200256347656,79.59445190429688,165.92103576660156,77.18558502197266,70.0,82.97154998779297,94.03673553466795,81.0,73.0,73.9566650390625,78.67833709716797,97.33443450927734,71.0,65.0,75.73056030273438,3823267.0,728770.5625
4843,1900-02-20 11:00:00,7.0,1.9568779459999999,37.0,02-20 11:00,11.0,90.92549822,17.421928405761722,104.14115142822266,96.62555694580078,1.0,0.0,1.0,0.0,1.0,1.0,74.50701141357422,72.77200317382812,79.9244384765625,159.77513122558594,79.28441619873047,70.0,76.4166488647461,93.34514617919922,81.0,73.0,74.25666809082031,78.82833862304688,97.36557006835938,71.0,65.0,75.98056030273438,3823298.75,728808.8125
4844,1900-02-20 11:15:00,7.0,1.9568779459999999,37.0,02-20 11:15,11.25,92.90683100000001,0.30000001192092896,106.01887512207031,97.6711654663086,1.0,0.0,1.0,0.0,1.0,1.0,75.31700897216797,73.07066345214844,79.5244369506836,166.09063720703125,77.43388366699219,70.0,75.51554107666016,91.87847900390624,81.0,73.0,73.8722152709961,79.23945617675781,98.32669067382812,71.0,65.0,76.41334533691406,3823319.0,728853.4375
4845,1900-02-20 11:30:00,7.0,1.9568779459999999,37.0,02-20 11:30,11.5,93.52446845,0.30000001192092896,104.66329193115234,99.78439331054688,1.0,0.0,1.0,0.0,1.0,1.0,76.28802490234375,73.19065856933594,79.12444305419922,145.2072296142578,77.0838851928711,70.0,75.17184448242188,90.41180419921876,81.0,73.0,73.7572250366211,79.88945770263672,99.89226531982422,71.0,65.0,76.7174072265625,3823356.5,728881.8125
4846,1900-02-20 11:45:00,7.0,1.9568779459999999,37.0,02-20 11:45,11.75,95.14098472,0.30000001192092896,103.0999984741211,97.87889862060548,1.0,0.0,1.0,0.0,1.0,1.0,77.37533569335938,73.31066131591797,78.77481842041016,150.11892700195312,76.97001647949219,70.0,74.9051742553711,89.21607208251953,81.0,73.0,73.70721435546875,80.2174072265625,99.85995483398438,71.0,65.0,76.75074005126953,3823375.5,728934.5
4847,1900-02-20 12:00:00,7.0,1.9568779459999999,37.0,02-20 12:00,12.0,98.96616293,40.4725456237793,102.76778411865234,98.17000579833984,1.0,0.0,1.0,0.0,1.0,1.0,77.43533325195312,73.47666931152344,78.64148712158203,150.72457885742188,77.5677719116211,70.0,74.63850402832031,88.06607055664062,81.0,73.0,73.3577651977539,80.25074005126953,98.4778060913086,71.0,65.0,76.78407287597656,3823404.5,728961.125
4848,1900-02-20 12:15:00,7.0,1.890703271,36.25,02-20 12:15,12.25,95.74800262,117.33870697021484,103.38397216796876,97.42335510253906,1.0,0.0,1.0,0.0,1.0,1.0,77.49532318115234,73.77665710449219,78.5081558227539,140.4305419921875,76.98741149902344,70.0,74.42888641357422,87.1870346069336,81.0,73.0,73.64220428466797,80.28407287597656,96.6423797607422,71.0,65.0,76.8174057006836,3823435.5,729001.875
4849,1900-02-20 12:30:00,7.0,1.824370483,35.5,02-20 12:30,12.5,93.47433599,0.30000001192092896,107.61676025390624,97.22554779052734,1.0,0.0,1.0,0.0,1.0,1.0,77.81592559814453,74.07665252685547,78.4000015258789,120.12764739990234,76.92074584960938,70.0,74.22889709472656,86.35372924804688,81.0,73.0,73.48612213134766,80.30000305175781,96.75762939453124,71.0,65.0,76.85073852539062,3823456.0,729045.375
4850,1900-02-20 12:45:00,7.0,1.757876396,34.75,02-20 12:45,12.75,105.59650570000001,40.92353057861328,104.53269958496094,97.51717376708984,1.0,0.0,1.0,0.0,1.0,1.0,78.34406280517578,74.39198303222656,78.4000015258789,158.72705078125,76.85408020019531,70.0,74.02890014648438,85.52042388916016,81.0,73.0,73.23612213134766,80.30000305175781,97.89556884765624,71.0,65.0,76.88407135009766,3823500.5,729074.1875
4851,1900-02-20 13:00:00,7.0,1.6912231640000002,34.0,02-20 13:00,13.0,159.57938059999998,118.67611694335938,101.07391357421876,98.36717224121094,1.0,0.0,1.0,0.0,1.0,1.0,77.99988555908203,74.7519760131836,78.4000015258789,157.21969604492188,76.81888580322266,70.0,73.88593292236328,84.91522216796875,81.0,73.0,73.05741882324219,80.30000305175781,96.91234588623048,71.0,65.0,76.934814453125,3823522.0,729136.625
4852,1900-02-20 13:15:00,7.0,1.907360907,36.5,02-20 13:15,13.25,141.7560206,5.665464878082275,106.55025482177734,98.66785430908205,1.0,0.0,1.0,0.0,1.0,1.0,79.66192626953125,75.11197662353516,78.41259002685547,169.2802734375,76.91888427734375,70.0,73.75260162353516,84.34855651855469,81.0,73.0,72.8907470703125,80.43924713134766,97.35316467285156,71.0,65.0,77.00148010253906,3823565.5,729166.8125
4853,1900-02-20 13:30:00,7.0,2.122251501,39.0,02-20 13:30,13.5,131.1265054,57.964332580566406,101.3603973388672,96.831298828125,1.0,0.0,1.0,0.0,1.0,1.0,80.37004852294922,75.47197723388672,78.47925567626953,153.068115234375,77.01888275146484,70.0,73.6192626953125,83.7818832397461,81.0,73.0,72.72408294677734,80.7059097290039,98.39556884765624,71.0,65.0,77.06814575195312,3823588.25,729227.875
4854,1900-02-20 13:45:00,7.0,2.335899773,41.5,02-20 13:45,13.75,125.57217759999999,122.74424743652344,97.81407165527344,96.01187133789062,1.0,0.0,1.0,0.0,1.0,1.0,80.57381439208984,75.90096282958984,78.5459213256836,177.72738647460938,77.12517547607422,70.0,88.05786895751953,87.20753479003906,81.0,73.0,72.95664978027344,80.97257995605469,97.56896209716795,71.0,65.0,77.23054504394531,3823616.5,729259.8125
4855,1900-02-20 14:00:00,7.0,2.548315704,44.0,02-20 14:00,14.0,141.10928,44.58121871948242,102.921142578125,100.7700424194336,1.0,0.0,1.0,0.0,1.0,1.0,83.99382019042969,76.53096771240234,78.5999984741211,144.8730926513672,77.25850677490234,70.0,84.6826171875,94.4728775024414,81.0,73.0,72.95722198486328,81.23054504394531,99.04092407226562,71.0,65.0,77.48054504394531,3823650.0,729299.5
4856,1900-02-20 14:15:00,6.75,2.407430218,44.75,02-20 14:15,14.25,131.4278886,129.54458618164062,101.02027893066406,98.82247924804688,1.0,0.0,1.0,0.0,1.0,1.0,85.9421157836914,77.27594757080078,78.5999984741211,149.50779724121094,77.391845703125,70.0,107.82662200927734,91.40778350830078,81.0,73.0,72.9072265625,81.48055267333984,99.64227294921876,71.0,65.0,77.91332244873047,3823671.25,729346.5
4857,1900-02-20 14:30:00,6.5,2.264809138,45.5,02-20 14:30,14.5,132.99368059999998,0.30000001192092896,98.8651123046875,96.65851593017578,1.0,0.0,1.0,0.0,1.0,1.0,84.33796691894531,78.08000183105469,78.5999984741211,145.05418395996094,77.48741149902344,70.0,81.70085906982422,95.06304931640624,81.0,73.0,73.32776641845703,81.44334411621094,97.8778076171875,71.0,65.0,78.0955581665039,3823711.0,729376.3125
4858,1900-02-20 14:45:00,6.25,2.120475611,46.25,02-20 14:45,14.75,125.52447990000002,43.55568313598633,102.818115234375,98.87496948242188,1.0,0.0,1.0,0.0,1.0,1.0,84.09614562988281,78.08000183105469,78.61258697509766,162.38516235351562,77.42074584960938,70.0,75.23121643066406,93.49017333984376,81.0,73.0,73.82775115966797,81.35221862792969,99.12315368652344,71.0,65.0,77.89556121826172,3823733.0,729432.125
4859,1900-02-20 15:00:00,6.0,1.974445099,47.0,02-20 15:00,15.0,124.1853125,165.767578125,99.77747344970705,94.22061157226562,1.0,0.0,1.0,0.0,1.0,1.0,82.90983581542969,78.12599182128906,78.67925262451172,144.66688537597656,77.35408020019531,70.0,74.65780639648438,91.303466796875,81.0,73.0,73.67186737060547,81.45221710205078,99.0290756225586,71.0,65.0,77.74778747558594,3823761.25,729463.0
4860,1900-02-20 15:15:00,6.0,1.973887717,47.0,02-20 15:15,15.25,106.85558059999998,149.77133178710938,104.29199981689452,98.61160278320312,1.0,0.0,1.0,0.0,1.0,1.0,84.3221664428711,78.30599212646484,78.74592590332031,121.13188934326172,77.31259155273438,70.0,74.25780487060547,89.20346069335938,81.0,73.0,73.40519714355469,81.55221557617188,98.28323364257812,71.0,65.0,77.64778137207031,3823796.75,729502.6875
4861,1900-02-20 15:30:00,6.0,1.973329726,47.0,02-20 15:30,15.5,106.02686100000001,139.9921875,105.27146911621094,93.6043930053711,1.0,0.0,1.0,0.0,1.0,1.0,82.21209716796875,78.40934753417969,78.80000305175781,112.20844268798828,77.37925720214844,70.0,73.85780334472656,87.53120422363281,81.0,73.0,73.13853454589844,81.63481140136719,98.42562866210938,71.0,65.0,77.54778289794922,3823813.5,729552.5
4862,1900-02-20 15:45:00,6.0,1.972771109,47.0,02-20 15:45,15.75,124.4069373,113.61450958251952,103.0351333618164,95.47744750976562,1.0,0.0,1.0,0.0,1.0,1.0,81.43891906738281,78.28934478759766,78.80000305175781,119.95276641845705,77.4459228515625,70.0,73.7144546508789,86.40172576904297,81.0,73.0,73.0999984741211,81.70147705078125,98.1088638305664,71.0,65.0,77.5,3823850.5,729576.0625
